ID,total_length_of_exons,mean,std,min,25%,50%,75%,max,sample_name
1490,3696,792.7191558441558,232.2616452397234,342,590.0,803.0,960.0,1296,PVAL_71_S7
1491,3528,784.0090702947846,243.6862241036717,342,560.75,788.0,970.0,1296,PVAL_71_S7
1492,3210,810.398753894081,239.1905233261853,342,598.0,833.0,981.0,1296,PVAL_71_S7
1493,3894,777.1597329224447,236.26343049940917,342,569.0,774.0,948.75,1296,PVAL_71_S7
1494,4914,891.2747252747253,162.22385616057895,439,791.0,913.0,1005.0,1208,PVAL_71_S7
1495,6438,883.8151599875738,198.16959124592228,186,774.0,924.0,1016.0,1278,PVAL_71_S7
1496,6690,877.1877428998505,197.46905538840034,186,749.0,915.0,1013.0,1278,PVAL_71_S7
1497,10398,476.41604154645125,101.21283283491006,136,411.0,484.0,555.0,664,PVAL_71_S7
1498,8316,479.9227994227994,106.35408724911156,136,412.0,487.0,567.0,664,PVAL_71_S7
1499,10254,476.3333333333333,101.86198174272586,136,409.0,484.0,556.0,664,PVAL_71_S7
1500,14064,562.1811717861206,192.21138914392824,156,446.0,534.0,617.0,1392,PVAL_71_S7
1501,14052,562.3464275547965,192.19080308128738,156,446.0,534.0,617.0,1392,PVAL_71_S7
1502,14088,562.2396365701306,192.02275511345388,156,446.0,534.0,617.0,1392,PVAL_71_S7
1503,3318,536.210970464135,174.04662943986443,258,406.0,488.0,662.0,998,PVAL_71_S7
1504,2262,931.5198938992042,175.93665756936633,407,839.25,961.0,1059.0,1239,PVAL_71_S7
1505,2370,937.0869198312237,173.79907188759358,407,848.0,970.0,1061.0,1239,PVAL_71_S7
1506,2424,932.2549504950495,174.98127538595978,407,837.75,965.5,1060.0,1239,PVAL_71_S7
1507,2316,926.5924006908463,176.95304892320755,407,828.0,959.5,1058.0,1239,PVAL_71_S7
1508,4728,876.6082910321489,282.62355406784377,55,790.0,955.0,1063.25,1215,PVAL_71_S7
1509,2604,718.8847926267281,137.1134246417024,280,633.0,721.0,801.0,1011,PVAL_71_S7
1510,2604,896.6236559139785,217.67418580326773,223,797.0,930.0,1047.0,1279,PVAL_71_S7
1511,2910,919.1958762886597,216.48145922903683,223,821.0,969.0,1064.75,1279,PVAL_71_S7
1512,6420,725.9009345794393,250.94432803124585,82,573.0,776.0,890.0,1205,PVAL_71_S7
1513,6798,737.1703442188879,249.72038055145234,82,586.25,789.0,902.0,1205,PVAL_71_S7
1514,2364,949.4010152284264,144.92930819803962,509,859.0,942.0,1044.0,1251,PVAL_71_S7
1515,2364,949.4010152284264,144.92930819803962,509,859.0,942.0,1044.0,1251,PVAL_71_S7
1516,2082,930.895292987512,174.13800220666437,431,835.0,936.0,1042.0,1251,PVAL_71_S7
1517,2052,936.9317738791423,167.83879110411172,441,843.0,937.5,1043.0,1251,PVAL_71_S7
1518,1572,983.4211195928754,135.6898568405689,611,894.0,970.0,1078.0,1251,PVAL_71_S7
1519,1260,971.5380952380953,175.07185673600347,441,885.0,976.5,1115.0,1251,PVAL_71_S7
1520,1290,960.9906976744186,186.3342090489205,431,878.0,970.0,1110.0,1251,PVAL_71_S7
1521,2130,969.1342723004694,133.1386257181317,583,882.0,964.0,1055.0,1251,PVAL_71_S7
1522,1848,951.2965367965368,168.98837431594075,431,866.0,961.0,1051.0,1251,PVAL_71_S7
1523,1818,958.4466446644665,160.627699186746,441,871.0,966.0,1055.0,1251,PVAL_71_S7
1524,1410,968.958865248227,133.5255193249202,611,888.0,948.0,1058.0,1251,PVAL_71_S7
1525,1098,951.2131147540983,176.35701786277406,441,871.0,942.0,1058.0,1251,PVAL_71_S7
1526,1128,939.6914893617021,187.77604852471057,431,860.75,939.0,1050.25,1251,PVAL_71_S7
1527,2130,969.1342723004694,133.1386257181317,583,882.0,964.0,1055.0,1251,PVAL_71_S7
1528,2130,969.1342723004694,133.1386257181317,583,882.0,964.0,1055.0,1251,PVAL_71_S7
1529,1476,493.079945799458,117.64253977051871,249,413.0,472.0,573.0,754,PVAL_71_S7
1530,1476,493.079945799458,117.64253977051871,249,413.0,472.0,573.0,754,PVAL_71_S7
1531,1386,478.02164502164504,104.72008882768841,249,409.0,465.0,543.0,705,PVAL_71_S7
1532,10848,828.9459808259587,114.75254674672303,458,755.0,834.0,914.0,1085,PVAL_71_S7
1533,10446,827.9234156614972,114.66023266488621,458,755.0,833.0,913.0,1085,PVAL_71_S7
1534,10710,829.4496732026143,114.97049050508058,458,755.0,834.0,915.0,1085,PVAL_71_S7
1535,10230,827.1442815249267,115.44479265258448,458,753.0,831.0,914.0,1085,PVAL_71_S7
1536,10158,827.1177397125418,114.89462028371561,458,754.0,831.0,912.0,1085,PVAL_71_S7
1537,9384,828.6760443307758,115.24229449676353,458,758.0,831.0,913.0,1085,PVAL_71_S7
1538,10512,827.3536910197869,114.59346224985502,458,753.75,832.0,913.0,1085,PVAL_71_S7
1539,10452,827.8214695752009,114.70632830474273,458,754.0,833.0,913.0,1085,PVAL_71_S7
1540,10584,827.427059712774,114.43360666564699,458,754.0,833.0,912.0,1085,PVAL_71_S7
1541,10566,827.2597009275033,114.59982324178044,458,753.0,832.0,912.0,1085,PVAL_71_S7
1542,10590,827.3267233238905,114.47888538300919,458,754.0,833.0,912.0,1085,PVAL_71_S7
1543,3204,941.0930087390761,219.3375675882733,350,825.0,1014.0,1113.0,1310,PVAL_71_S7
1544,1443,1083.1053361053362,148.93744786486474,708,981.5,1078.0,1180.5,1389,PVAL_68_S2
1545,1443,1083.1053361053362,148.9374478648647,708,981.5,1078.0,1180.5,1389,PVAL_68_S2
1546,1443,1083.1053361053362,148.9374478648647,708,981.5,1078.0,1180.5,1389,PVAL_68_S2
1547,1443,1083.1053361053362,148.9374478648647,708,981.5,1078.0,1180.5,1389,PVAL_68_S2
1548,1443,1083.1053361053362,148.9374478648647,708,981.5,1078.0,1180.5,1389,PVAL_68_S2
1549,1443,1083.1053361053362,148.9374478648647,708,981.5,1078.0,1180.5,1389,PVAL_68_S2
1550,1443,1083.1053361053362,148.93744786486474,708,981.5,1078.0,1180.5,1389,PVAL_68_S2
1551,1659,1118.3574442435201,110.23796235748715,753,1047.0,1135.0,1195.0,1328,PVAL_68_S2
1552,4863,1372.454863253136,1235.9500816156278,331,939.0,1108.0,1219.5,6649,PVAL_68_S2
1553,8532,1039.4070557899672,132.24380255577628,505,992.0,1069.0,1128.25,1276,PVAL_68_S2
1554,8532,1039.4070557899672,132.24380255577628,505,992.0,1069.0,1128.25,1276,PVAL_68_S2
1555,8478,1041.593654163718,130.69120837859415,505,997.0,1070.0,1129.0,1276,PVAL_68_S2
1556,8532,1039.4070557899672,132.24380255577628,505,992.0,1069.0,1128.25,1276,PVAL_68_S2
1557,8586,1038.4555089680875,132.37576169211403,505,989.0,1068.0,1128.0,1276,PVAL_68_S2
1558,8562,1039.085961224013,132.51439115493486,505,992.0,1069.0,1128.0,1276,PVAL_68_S2
1559,8457,1041.8471089038667,131.4042297024924,505,999.0,1071.0,1129.0,1276,PVAL_68_S2
1560,8448,1041.926846590909,130.40122255376903,505,997.0,1070.0,1129.0,1276,PVAL_68_S2
1561,8409,1042.6915209894162,128.17138756958835,520,997.0,1070.0,1129.0,1276,PVAL_68_S2
1562,8355,1043.690604428486,127.97164555155213,520,1000.0,1071.0,1130.0,1276,PVAL_68_S2
1563,8259,1041.2628647536021,130.4464233063881,505,996.0,1069.0,1129.0,1276,PVAL_68_S2
1564,8229,1041.6037185563252,130.14811442229083,505,996.0,1069.0,1129.0,1276,PVAL_68_S2
1565,8154,1044.154648025509,129.19906683181645,505,1003.0,1072.0,1130.0,1276,PVAL_68_S2
1566,8052,1046.0967461500247,125.50752594082357,520,1004.0,1072.0,1130.0,1276,PVAL_68_S2
1567,7683,1058.867239359625,112.05094042306685,520,1023.0,1080.0,1133.0,1276,PVAL_68_S2
1568,9171,944.5313488169229,153.24390354439555,514,835.0,953.0,1058.0,1388,PVAL_68_S2
1569,9171,944.5313488169229,153.24390354439555,514,835.0,953.0,1058.0,1388,PVAL_68_S2
1570,339,927.5368731563422,125.9208952525348,702,840.0,915.0,1001.5,1175,PVAL_68_S2
1571,339,927.5368731563422,125.92089525253479,702,840.0,915.0,1001.5,1175,PVAL_68_S2
1572,2190,960.5173515981735,129.18896044722285,603,888.0,963.5,1033.0,1340,PVAL_68_S2
1573,2304,1006.4470486111111,264.55741520518376,56,946.0,1049.0,1152.0,1422,PVAL_68_S2
1574,2421,1015.6885584469228,262.69421400464097,56,955.0,1055.0,1159.0,1422,PVAL_68_S2
1575,2424,1016.7149339933993,262.9027304040332,56,955.0,1057.0,1162.0,1422,PVAL_68_S2
1576,2313,1006.0899265023779,264.1053885659814,56,944.0,1048.0,1152.0,1422,PVAL_68_S2
1577,2277,986.2859025032938,269.23194056357187,56,930.0,1037.0,1134.0,1422,PVAL_68_S2
1578,2235,995.771812080537,261.6271236819459,56,941.0,1042.0,1137.0,1395,PVAL_68_S2
1579,2202,1007.658038147139,270.2352228127765,56,948.0,1056.0,1157.0,1422,PVAL_68_S2
1580,2193,996.1194710442317,263.5059857304545,56,940.0,1046.0,1142.0,1370,PVAL_68_S2
1581,2148,1064.7448789571695,142.8897487405635,653,974.0,1060.0,1160.0,1422,PVAL_68_S2
1582,2145,1063.653613053613,142.596402378583,653,974.0,1059.0,1156.0,1422,PVAL_68_S2
1583,2136,990.7275280898876,274.55951473120933,0,939.75,1040.0,1134.0,1422,PVAL_68_S2
1584,2040,999.9377450980393,276.8069593388407,56,939.0,1041.0,1154.0,1422,PVAL_68_S2
1585,2301,1005.3537592351151,264.29914872618065,56,946.0,1048.0,1147.0,1422,PVAL_68_S2
1586,5592,1331.763948497854,110.90613627199596,799,1283.0,1356.0,1405.0,1564,PVAL_68_S2
1587,5451,1332.6492386718032,110.46528396860396,799,1288.0,1357.0,1404.0,1564,PVAL_68_S2
1588,2280,1309.7758771929825,142.41008721754952,799,1214.0,1352.0,1408.0,1564,PVAL_68_S2
1589,2100,1302.1861904761904,145.5346997542189,799,1200.0,1339.0,1408.0,1564,PVAL_68_S2
1590,5655,1329.0042440318302,113.31831720812868,799,1279.0,1355.0,1404.0,1564,PVAL_68_S2
1591,10257,880.411036365409,86.47459738924132,620,829.0,881.0,940.0,1109,PVAL_68_S2
1592,3750,1161.548,163.02484879005246,693,1051.0,1164.0,1297.0,1460,PVAL_68_S2
1593,912,1135.186403508772,141.08039417134765,765,1035.75,1147.0,1236.25,1418,PVAL_68_S2
1594,471,315.6963906581741,103.37732563299382,118,237.0,297.0,415.0,510,PVAL_68_S2
1595,504,331.49007936507934,116.23854568847213,118,238.0,303.0,430.25,560,PVAL_68_S2
1596,318,337.20754716981133,97.47432407835649,199,240.0,302.5,433.75,510,PVAL_68_S2
1597,399,305.2907268170426,66.17268933094306,198,240.0,298.0,375.0,418,PVAL_68_S2
1598,351,380.1339031339031,119.84486050786906,118,305.0,429.0,483.0,519,PVAL_68_S2
1599,1761,805.442362294151,165.62637375034544,410,717.0,817.0,926.0,1128,PVAL_68_S2
1600,969,802.6439628482972,137.9053610359707,410,730.0,799.0,891.0,1128,PVAL_68_S2
1601,1431,838.1013277428372,136.23215558383814,491,750.0,826.0,930.0,1128,PVAL_68_S2
1602,1632,827.2279411764706,151.5277992514022,410,746.0,830.5,930.0,1128,PVAL_68_S2
1603,1545,828.9702265372168,155.31838149781726,410,743.0,840.0,932.0,1128,PVAL_68_S2
1604,2346,880.3260869565217,96.49527434870849,537,833.0,900.0,945.0,1064,PVAL_68_S2
1605,2346,880.3260869565217,96.49527434870849,537,833.0,900.0,945.0,1064,PVAL_68_S2
1606,2325,881.9987096774194,95.0558332987381,537,834.0,900.0,945.0,1064,PVAL_68_S2
1607,2346,880.3260869565217,96.4952743487085,537,833.0,900.0,945.0,1064,PVAL_68_S2
1608,2568,1090.4602803738317,145.29722093291747,671,986.0,1092.0,1211.0,1375,PVAL_68_S2
1609,2568,1090.4602803738317,145.29722093291747,671,986.0,1092.0,1211.0,1375,PVAL_68_S2
1610,2568,1090.4602803738317,145.29722093291747,671,986.0,1092.0,1211.0,1375,PVAL_68_S2
1611,2568,1090.4602803738317,145.29722093291747,671,986.0,1092.0,1211.0,1375,PVAL_68_S2
1612,3078,906.680636777128,139.18641106447407,513,803.0,910.0,1016.0,1228,PVAL_68_S2
1613,522,789.0938697318007,96.48993662666155,513,730.25,788.0,870.75,980,PVAL_68_S2
1614,3276,1035.1630036630036,183.0082373785682,150,964.0,1063.0,1143.0,1338,PVAL_68_S2
1615,3411,1032.298739372618,181.20967795762766,150,960.5,1060.0,1139.0,1338,PVAL_68_S2
1616,3498,1040.7987421383648,180.8896581737592,150,969.0,1068.0,1145.0,1338,PVAL_68_S2
1617,3474,1057.7469775474956,125.95728986189472,693,973.0,1068.0,1142.0,1338,PVAL_68_S2
1618,2832,1033.5783898305085,193.13865472672597,150,961.0,1063.0,1142.0,1338,PVAL_68_S2
1619,3633,1037.900082576383,179.34742107897844,150,965.0,1066.0,1142.0,1338,PVAL_68_S2
1620,1887,999.918918918919,209.268091049224,150,943.5,1051.0,1123.0,1273,PVAL_68_S2
1621,1218,979.3390804597701,245.2644322133397,150,915.0,1050.0,1136.0,1260,PVAL_68_S2
1622,2118,995.1255901794145,201.0751974916293,150,934.0,1037.0,1110.0,1273,PVAL_68_S2
1623,3678,1082.325448613377,151.56862108096644,554,982.0,1093.0,1190.0,1424,PVAL_68_S2
1624,3723,1081.1133494493688,151.5536910467392,554,981.0,1091.0,1189.0,1424,PVAL_68_S2
1625,3168,1045.8323863636363,182.3670902432129,255,952.0,1065.0,1164.25,1424,PVAL_68_S2
1626,1812,1056.9426048565122,152.9430408133829,554,952.0,1077.0,1168.0,1364,PVAL_68_S2
1627,3678,1082.325448613377,151.56862108096644,554,982.0,1093.0,1190.0,1424,PVAL_68_S2
1628,3678,1082.325448613377,151.56862108096644,554,982.0,1093.0,1190.0,1424,PVAL_68_S2
1629,3885,1035.1063063063064,254.82172192102254,0,958.0,1080.0,1185.0,1424,PVAL_68_S2
1630,3870,1042.0488372093023,235.1179231358765,53,959.0,1081.0,1185.75,1424,PVAL_68_S2
1631,3849,1035.0433878929591,255.97143332069905,0,956.0,1081.0,1186.0,1424,PVAL_68_S2
1632,3843,1057.7876658860266,191.91382269071013,255,964.0,1082.0,1186.0,1424,PVAL_68_S2
1633,3798,1064.413112164297,182.8091904485684,255,969.0,1085.0,1188.0,1424,PVAL_68_S2
1634,3789,1065.9435207178676,181.05467730955988,255,970.0,1085.0,1188.0,1424,PVAL_68_S2
1635,3765,1067.584860557769,180.36000288908232,255,973.0,1088.0,1189.0,1424,PVAL_68_S2
1636,3759,1067.733971801011,180.6306820930809,255,973.5,1088.0,1189.0,1424,PVAL_68_S2
1637,3732,1067.486602357985,181.49426992638934,255,972.0,1089.0,1189.0,1424,PVAL_68_S2
1638,3726,1067.3891572732152,181.62358724057637,255,971.25,1088.0,1189.0,1424,PVAL_68_S2
1639,3726,1068.1924315619967,181.3883956438421,255,974.0,1091.0,1189.0,1424,PVAL_68_S2
1640,3720,1067.7994623655914,181.78128684222045,255,971.0,1091.0,1189.0,1424,PVAL_68_S2
1641,3681,1069.9826134202663,180.93491720185492,255,976.0,1092.0,1190.0,1424,PVAL_68_S2
1642,3669,1069.2297628781685,182.5194551332872,255,973.0,1094.0,1191.0,1424,PVAL_68_S2
1643,3612,1058.767995570321,178.19972799475474,255,966.75,1079.0,1181.0,1364,PVAL_68_S2
1644,3588,1070.6145484949832,178.61013288957145,255,980.0,1093.0,1189.0,1424,PVAL_68_S2
1645,3582,1067.245951982133,182.88480932334247,255,972.0,1086.0,1190.0,1424,PVAL_68_S2
1646,3564,1059.236251402918,179.33731904993655,255,964.0,1081.5,1182.0,1364,PVAL_68_S2
1647,3510,1058.8501424501424,182.74385455957213,255,962.0,1076.0,1181.0,1424,PVAL_68_S2
1648,3126,1045.7207293666027,183.4856124685417,255,951.0,1065.0,1167.0,1424,PVAL_68_S2
1649,2940,1061.7598639455782,186.68070721344327,255,969.0,1076.0,1189.0,1424,PVAL_68_S2
1650,2817,1058.1938232161874,188.61030179167687,255,964.0,1083.0,1185.0,1364,PVAL_68_S2
1651,2730,1075.4802197802198,196.4811432680001,255,972.0,1109.0,1211.0,1424,PVAL_68_S2
1652,3768,1067.241507430998,180.69816246079446,255,973.0,1087.5,1189.0,1424,PVAL_68_S2
1653,1788,871.8898210290828,197.81376342372144,120,787.0,917.0,994.25,1210,PVAL_68_S2
1654,1788,871.8898210290828,197.81376342372144,120,787.0,917.0,994.25,1210,PVAL_68_S2
1655,1788,871.8898210290828,197.81376342372144,120,787.0,917.0,994.25,1210,PVAL_68_S2
1656,1788,871.8898210290828,197.81376342372144,120,787.0,917.0,994.25,1210,PVAL_68_S2
1657,1794,871.5540691192865,197.56997991434565,120,785.25,916.0,994.0,1210,PVAL_68_S2
1658,1785,872.080112044818,197.92530346913875,120,787.0,917.0,995.0,1210,PVAL_68_S2
1659,933,937.18756698821,107.11896326797739,647,881.0,951.0,985.0,1210,PVAL_68_S2
1660,1788,871.8898210290828,197.81376342372144,120,787.0,917.0,994.25,1210,PVAL_68_S2
1661,1788,871.8898210290828,197.81376342372144,120,787.0,917.0,994.25,1210,PVAL_68_S2
1662,1401,842.6288365453248,205.6399471250029,120,761.0,873.0,967.0,1210,PVAL_68_S2
1663,1401,842.6288365453248,205.63994712500286,120,761.0,873.0,967.0,1210,PVAL_68_S2
1664,1401,842.6288365453248,205.63994712500286,120,761.0,873.0,967.0,1210,PVAL_68_S2
1665,2463,844.3816483962647,128.62867490383812,446,761.0,851.0,941.0,1131,PVAL_68_S2
1666,2439,843.1931119311193,129.5000230334364,446,759.0,849.0,943.0,1131,PVAL_68_S2
1667,2463,843.8412505075112,129.595294141361,446,761.0,851.0,941.0,1131,PVAL_68_S2
1668,2202,847.291553133515,123.51768773540968,482,765.25,850.5,937.75,1131,PVAL_68_S2
1669,2562,842.952380952381,128.74298438781395,446,759.25,849.0,938.0,1131,PVAL_68_S2
1670,2493,827.4332129963899,136.8062890597861,446,739.0,834.0,921.0,1131,PVAL_68_S2
1671,2190,848.5721461187214,122.35727199667149,482,767.0,851.0,938.0,1131,PVAL_68_S2
1672,2487,828.2167269802975,136.03523717730198,446,741.0,834.0,923.5,1131,PVAL_68_S2
1673,2226,829.1999101527404,132.40309246529685,482,746.0,832.0,913.0,1131,PVAL_68_S2
1674,2463,843.8412505075112,129.59529414136102,446,761.0,851.0,941.0,1131,PVAL_68_S2
1675,2202,847.291553133515,123.51768773540968,482,765.25,850.5,937.75,1131,PVAL_68_S2
1676,2196,847.6270491803278,123.51909751225055,482,766.0,851.0,938.0,1131,PVAL_68_S2
1677,2469,843.5512353179425,129.57112082558555,446,760.0,850.0,941.0,1131,PVAL_68_S2
1678,2466,887.5206812652068,136.97351048337833,517,782.0,898.0,993.0,1189,PVAL_68_S2
1679,2310,877.8943722943723,127.54359172409639,517,779.0,892.0,986.0,1157,PVAL_68_S2
1680,2130,892.3023474178403,140.59504037232563,517,782.0,904.0,1000.0,1189,PVAL_68_S2
1681,2124,875.810263653484,128.75000795494967,517,777.0,886.0,986.0,1157,PVAL_68_S2
1682,2121,889.4460160301744,139.1399154455881,517,781.0,899.0,995.0,1189,PVAL_68_S2
1683,2118,888.6133144475921,141.0783731514484,517,779.0,897.0,997.0,1189,PVAL_68_S2
1684,2115,889.9399527186761,139.02530920934728,517,782.0,899.0,995.5,1189,PVAL_68_S2
1685,2043,875.2535487028879,127.08345693029258,517,777.0,882.0,983.0,1157,PVAL_68_S2
1686,1782,882.0617283950618,142.8839974471907,517,770.25,889.0,992.0,1189,PVAL_68_S2
1687,2460,887.9406504065041,136.87416313215226,517,782.75,898.0,993.25,1189,PVAL_68_S2
1688,2469,891.8890238963143,135.74010703636773,517,786.0,905.0,995.0,1189,PVAL_68_S2
1689,2199,886.2360163710778,137.82862211927272,517,780.0,893.0,993.0,1189,PVAL_68_S2
1690,2421,829.9653035935564,237.37908543218504,57,721.0,853.0,989.0,1264,PVAL_68_S2
1691,2427,812.0931190770499,240.65236543042388,57,683.0,836.0,973.5,1264,PVAL_68_S2
1692,2424,829.776402640264,237.2929397455548,57,720.0,853.0,989.0,1264,PVAL_68_S2
1693,2379,829.8129466162253,239.5500440764052,57,717.0,855.0,992.0,1264,PVAL_68_S2
1694,2085,831.9827338129496,249.35369180600225,57,720.0,857.0,1000.0,1264,PVAL_68_S2
1695,2982,812.3118712273642,153.56070118990658,19,725.0,833.0,918.0,1068,PVAL_68_S2
1696,1080,890.0416666666666,283.77928925358145,112,839.0,979.5,1058.0,1244,PVAL_68_S2
1697,1080,755.4555555555555,189.56961123519136,218,657.0,753.0,912.5,1100,PVAL_68_S2
1698,1185,961.610970464135,304.6953474836725,97,944.0,1044.0,1129.0,1316,PVAL_68_S2
1699,1188,961.4915824915824,304.31952197310386,97,943.75,1042.0,1129.0,1316,PVAL_68_S2
1700,1140,962.1131578947368,310.6252981621498,97,946.5,1053.5,1134.0,1316,PVAL_68_S2
1701,1881,973.6751727804359,292.3340759890046,202,822.0,1037.0,1217.0,1319,PVAL_68_S2
1702,1008,1069.9285714285713,113.99813957411037,753,992.0,1080.0,1151.25,1316,PVAL_68_S2
1703,264,542.6590909090909,384.40767391527174,97,181.75,225.5,950.5,1005,PVAL_68_S2
1704,1008,1069.9285714285713,113.99813957411038,753,992.0,1080.0,1151.25,1316,PVAL_68_S2
1705,1881,973.6751727804359,292.3340759890046,202,822.0,1037.0,1217.0,1319,PVAL_68_S2
1706,738,1031.449864498645,248.428418867896,473,774.25,1099.5,1281.0,1346,PVAL_68_S2
1707,3114,1007.1351958895311,243.3603571619908,202,928.0,1050.0,1192.0,1319,PVAL_68_S2
1708,1143,961.9877515310586,310.226872843782,97,945.0,1052.0,1134.0,1316,PVAL_68_S2
1709,570,903.7824561403509,133.2164024622857,611,805.0,891.0,1024.0,1162,PVAL_68_S2
1710,333,905.2882882882883,95.08791626833553,664,847.0,900.0,974.0,1094,PVAL_68_S2
1711,570,903.7824561403509,133.2164024622857,611,805.0,891.0,1024.0,1162,PVAL_68_S2
1712,513,918.4990253411306,131.9126741914113,611,818.0,916.0,1035.0,1162,PVAL_68_S2
1713,1245,859.7887550200803,120.63278844646008,558,771.0,856.0,965.0,1083,PVAL_68_S2
1714,1245,859.7887550200803,120.63278844646008,558,771.0,856.0,965.0,1083,PVAL_68_S2
1715,1245,859.7887550200803,120.63278844646007,558,771.0,856.0,965.0,1083,PVAL_68_S2
1716,1203,1121.9534497090606,153.41853673951616,769,1009.5,1119.0,1209.0,1475,PVAL_68_S2
1717,969,1137.6728586171312,152.27650367156312,769,1038.0,1127.0,1215.0,1475,PVAL_68_S2
1718,1359,1028.9116997792494,324.0432699474149,31,975.0,1093.0,1201.0,1475,PVAL_68_S2
1719,2931,959.1276015011941,138.95228424145319,506,876.0,984.0,1061.0,1229,PVAL_68_S2
1720,2919,959.8639945186708,138.75156299044195,506,878.0,984.0,1062.0,1229,PVAL_68_S2
1721,2934,958.9089979550102,139.0493694350476,506,876.0,984.0,1061.0,1229,PVAL_68_S2
1722,2928,959.1489071038251,139.02186376569148,506,876.0,984.0,1061.25,1229,PVAL_68_S2
1723,2916,959.8861454046639,138.82120761787516,506,878.0,984.0,1062.0,1229,PVAL_68_S2
1724,2922,959.6437371663244,138.85055859020306,506,878.0,984.0,1062.0,1229,PVAL_68_S2
1725,2931,958.9300580006824,139.11896186405772,506,875.5,984.0,1061.0,1229,PVAL_68_S2
1726,2919,959.6656389174375,138.92021870004405,506,877.5,984.0,1062.0,1229,PVAL_68_S2
1727,570,909.0526315789474,131.58100688426114,631,804.0,901.5,1008.0,1192,PVAL_68_S2
1728,567,865.5291005291006,176.56416200239073,466,705.5,882.0,1008.5,1192,PVAL_68_S2
1729,567,865.5291005291006,176.56416200239076,466,705.5,882.0,1008.5,1192,PVAL_68_S2
1730,570,909.0526315789474,131.58100688426114,631,804.0,901.5,1008.0,1192,PVAL_68_S2
1731,1182,1063.98730964467,167.84818553281812,685,935.0,1051.0,1190.0,1415,PVAL_68_S2
1732,1203,810.1612635078969,195.80392904982094,170,737.0,860.0,935.5,1086,PVAL_68_S2
1733,1335,916.2307116104869,172.64060593096247,549,769.0,911.0,1085.5,1225,PVAL_68_S2
1734,1329,914.9375470278405,175.22738630117797,545,772.0,906.0,1086.0,1225,PVAL_68_S2
1735,888,953.0540540540541,179.63637141791608,545,771.75,1029.5,1110.0,1225,PVAL_68_S2
1736,966,939.4606625258799,178.31817056472468,545,771.25,949.0,1106.0,1225,PVAL_68_S2
1737,1476,903.9329268292682,171.4124144778399,545,764.0,889.5,1071.25,1225,PVAL_68_S2
1738,1494,903.3192771084338,170.89414338026333,545,764.25,891.0,1069.75,1225,PVAL_68_S2
1739,4173,1868.7155523604122,224.42673714447312,1170,1740.0,1907.0,2032.0,2279,PVAL_68_S2
1740,4227,1867.8476460846937,224.12936665396117,1170,1736.0,1906.0,2030.0,2279,PVAL_68_S2
1741,2805,1856.7600713012478,218.138049910659,1170,1752.0,1901.0,2016.0,2254,PVAL_68_S2
1742,2883,1824.667707249393,241.36649036886988,1170,1654.5,1850.0,2009.0,2279,PVAL_68_S2
1743,2271,869.1924262439454,123.83907937876262,478,792.0,877.0,959.0,1115,PVAL_68_S2
1744,1977,881.4203338391502,122.17030263298464,478,810.0,887.0,974.0,1115,PVAL_68_S2
1745,1548,886.7338501291989,128.6632640575391,478,804.0,888.0,996.25,1115,PVAL_68_S2
1746,1548,886.7338501291989,128.6632640575391,478,804.0,888.0,996.25,1115,PVAL_68_S2
1747,2064,866.4757751937984,127.2165545981321,478,785.0,875.0,957.25,1115,PVAL_68_S2
1748,1548,886.7338501291989,128.6632640575391,478,804.0,888.0,996.25,1115,PVAL_68_S2
1749,1548,886.7338501291989,128.6632640575391,478,804.0,888.0,996.25,1115,PVAL_68_S2
1750,1548,886.7338501291989,128.6632640575391,478,804.0,888.0,996.25,1115,PVAL_68_S2
1751,1548,886.7338501291989,128.6632640575391,478,804.0,888.0,996.25,1115,PVAL_68_S2
1752,1548,886.7338501291989,128.6632640575391,478,804.0,888.0,996.25,1115,PVAL_68_S2
1753,1548,886.7338501291989,128.6632640575391,478,804.0,888.0,996.25,1115,PVAL_68_S2
1754,1548,886.7338501291989,128.6632640575391,478,804.0,888.0,996.25,1115,PVAL_68_S2
1755,1977,881.4203338391502,122.17030263298464,478,810.0,887.0,974.0,1115,PVAL_68_S2
1756,1248,884.3189102564103,121.92751956403957,478,806.0,885.0,981.0,1115,PVAL_68_S2
1757,1248,884.3189102564103,121.92751956403957,478,806.0,885.0,981.0,1115,PVAL_68_S2
1758,1248,884.3189102564103,121.92751956403957,478,806.0,885.0,981.0,1115,PVAL_68_S2
1759,1197,896.1821219715956,108.5764002757103,619,821.0,888.0,985.0,1115,PVAL_68_S2
1760,1197,896.1821219715956,108.5764002757103,619,821.0,888.0,985.0,1115,PVAL_68_S2
1761,1197,896.1821219715956,108.5764002757103,619,821.0,888.0,985.0,1115,PVAL_68_S2
1762,1197,896.1821219715956,108.5764002757103,619,821.0,888.0,985.0,1115,PVAL_68_S2
1763,2178,865.2033976124885,124.44476021105133,478,787.0,874.0,951.0,1115,PVAL_68_S2
1764,2172,874.4254143646409,122.4754403738212,478,796.0,883.0,963.0,1115,PVAL_68_S2
1765,2106,864.0246913580247,123.61302100706773,478,788.0,874.0,948.75,1115,PVAL_68_S2
1766,2805,800.0434937611408,152.30709683162692,429,678.0,787.0,930.0,1114,PVAL_68_S2
1767,2607,814.6689681626391,146.61277817013266,475,702.0,805.0,938.0,1114,PVAL_68_S2
1768,4083,926.1185402890031,186.1383378034211,259,879.0,982.0,1039.0,1227,PVAL_68_S2
